"id","pH60_100cm","x","y","AACN","Elevation","Hillshading","Landsat_Band1","Light_insolation","Mid_Slope_Positon","MRVBF","NDVI","Slope","Terrain_Ruggedness_Index","TWI","residual","looResiduals"
446,5.15,340721.06,6365018.1,74.9104537963867,182.258804321289,3.72777199745178,41,1785.09143066406,0.823823988437653,0.00741699989885092,-0.25,4.59664011001587,8.39480495452881,9.13700008392334,-0.798382666666649,-1.58355096516163
24,5,342131.586,6368612.52,3.84547400474548,87.0059967041016,1.51297402381897,57,1721.54138183594,0.84079498052597,3.87969994544983,-0.172414004802704,1.58026194572449,1.53850996494293,17.683723449707,-1.03829766666666,-2.59716955788331
230,5.22,342444.4,6367967.6,18.9598922729492,103.706703186035,2.39851999282837,56,1729.89208984375,0.371051013469696,1.78316795825958,-0.167999997735023,2.88147306442261,2.94312596321106,13.8961992263794,-0.388782999999999,-1.29831077629893
336,5.81,342522.734,6366402.89,16.1352996826172,106.167503356934,3.52905511856079,47,1669.36059570312,0.0637720003724098,0.350021988153458,-0.224490001797676,3.21775698661804,2.71459698677063,13.7414064407349,-0.100286166666677,-0.259474861828767
301,6.45,342427.5,6366855,38.1681900024414,127.69270324707,3.56096911430359,41,1767.49426269531,0.760926008224487,0.623420000076294,-0.302325993776321,4.02731704711914,2.86187601089478,10.3215398788452,0.392899500000025,0.68981079019362
497,5.75,341143,6364716,21.7579498291016,126.54280090332,4.66324615478516,54,1799.28918457031,0.584510982036591,0.408831000328064,-0.171170994639397,6.23408079147339,4.7273530960083,13.7169532775879,-0.257523666666667,-0.606931802234
394,9.11,341074,6366356,96.3266983032227,200.45100402832,5.14417314529419,43,1699.10009765625,0.930873990058899,0.0591979995369911,-0.216495007276535,4.59491395950317,6.75393676757812,9.19237422943115,0.721270547619056,1.49535654651218
242,6.03,343126.3,6367669,7.08407592773438,88.4225006103516,4.07019805908203,39,1642.47607421875,0.597274005413055,2.66181898117065,-0.380952000617981,3.70523810386658,2.32887506484985,14.7258167266846,-0.324692,-0.668526980288716
448,5.95,340735,6365116,57.8025283813477,165.021301269531,5.49686908721924,35,1757.84680175781,0.135536998510361,0.473006010055542,-0.375,8.74627494812012,8.63769245147705,10.5746088027954,-0.01311783333332,0.0574239670956462
327,7.34,340939.944,6366481.81,105.468627929688,211.208297729492,6.00554990768433,54,1795.77453613281,0.937458992004395,0.0137080000713468,-0.206107005476952,6.52409887313843,9.94435596466064,8.90830612182617,-0.333849015873014,-0.732508204599599
